Ingredients,sample_id,Source,Amounts_kg,FoodEx2,food_group,CO2,Landuse
unsalted butter,Sausages with onion gravy,alberheijn,0.05,A039C,Animal and vegetable fats and oils and primary derivatives thereof,1.6805866200000001,1.6693418940000002
unsalted butter,Speculoos sandwich with pear and walnuts,alberheijn,0.01,A039C,Animal and vegetable fats and oils and primary derivatives thereof,0.336117324,0.33386837880000003
unsalted butter,Strawberry and kiwi cake,alberheijn,0.05,A039C,Animal and vegetable fats and oils and primary derivatives thereof,1.6805866200000001,1.6693418940000002
unsalted butter,White chocolate and cherry cake,alberheijn,0.2,A039C,Animal and vegetable fats and oils and primary derivatives thereof,6.722346480000001,6.677367576000001
unsalted butter,White chocolate cake,kochbar,0.15,A039C,Animal and vegetable fats and oils and primary derivatives thereof,5.04175986,5.008025682
whole milk 3.5 %,amazing chocolate cupcakes,bbc,0.12,A02LV,Milk and dairy products,0.19030442843999998,0.17528089883999998
whole milk 3.5 %,bangers n mash with onion gravy,bbc,0.1,A02LV,Milk and dairy products,0.1585870237,0.1460674157
whole milk 3.5 %,chocolate muffins,bbc,0.1,A02LV,Milk and dairy products,0.1585870237,0.1460674157
whole milk 3.5 %,Rice flan,alberheijn,1.25,A02LV,Milk and dairy products,1.98233779625,1.8258426962499998
whole milk 3.5 %,Spicy chocolate milk,alberheijn,1,A02LV,Milk and dairy products,1.585870237,1.460674157
milk 1 %,american pancakes,bbc,0.2,A02LV,Milk and dairy products,0.3171740474,0.2921348314
milk 1 %,Apple pancake,kochbar,0.18,A02LV,Milk and dairy products,0.28545664266,0.26292134825999997
milk 1 %,apple puff pancake,allrecipes,0.3675,A02LV,Milk and dairy products,0.5828073120975,0.5367977526975
milk 1 %,apple yogurt pancakes,allrecipes,0.40670000000000006,A02LV,Milk and dairy products,0.6449734253879,0.5940561796519
milk 1 %,Asparagus pancake,kochbar,0.12,A02LV,Milk and dairy products,0.19030442843999998,0.17528089883999998
milk 1 %,asparagus potato and onion frittata,allrecipes,0.014992503748125937,A02LV,Milk and dairy products,0.02377616547226387,0.02189916277361319
milk 1 %,Bacon pancakes with onion,alberheijn,0.5,A02LV,Milk and dairy products,0.7929351185,0.7303370785
milk 1 %,baked pancakes with sausages,allrecipes,0.3675,A02LV,Milk and dairy products,0.5828073120975,0.5367977526975
milk 1 %,Beef Filet Mignon With Green Asparagus,kochbar,0.22000000000000003,A02LV,Milk and dairy products,0.34889145214000006,0.32134831454
milk 1 %,Blueberry pancakes,kochbar,0.25,A02LV,Milk and dairy products,0.39646755925,0.36516853925
milk 1 %,cardamom biscuits,allrecipes,0.08085,A02LV,Milk and dairy products,0.12821760866145002,0.11809550559345
milk 1 %,Chocolate coconut cake,kochbar,0.029985007496251874,A02LV,Milk and dairy products,0.04755233094452774,0.04379832554722638
milk 1 %,chocolate raspberry birthday layer cake,bbc,0.225,A02LV,Milk and dairy products,0.356820803325,0.328651685325
milk 1 %,chocolate supreme pie,allrecipes,0.12250000000000001,A02LV,Milk and dairy products,0.1942691040325,0.1789325842325
milk 1 %,classic victoria sandwich recipe,bbc,0.029985007496251874,A02LV,Milk and dairy products,0.04755233094452774,0.04379832554722638
milk 1 %,cream of tomato gorgonzola soup,allrecipes,0.24500000000000002,A02LV,Milk and dairy products,0.388538208065,0.357865168465
milk 1 %,creamed beef,allrecipes,0.9800000000000001,A02LV,Milk and dairy products,1.55415283226,1.43146067386
milk 1 %,double chocolate cake ii,allrecipes,0.18375,A02LV,Milk and dairy products,0.29140365604875,0.26839887634875
milk 1 %,easy chocolate cake,bbc,0.05997001499250375,A02LV,Milk and dairy products,0.09510466188905548,0.08759665109445276
milk 1 %,Gourmet pancakes,alberheijn,0.35,A02LV,Milk and dairy products,0.55505458295,0.51123595495
milk 1 %,"Leek mash with sweet potato, pickled onion and pork bratwurst",alberheijn,0.1,A02LV,Milk and dairy products,0.1585870237,0.1460674157
milk 1 %,oat biscuits 0,bbc,0.029985007496251874,A02LV,Milk and dairy products,0.04755233094452774,0.04379832554722638
milk 1 %,Pancakes with apple and bacon,kochbar,1,A02LV,Milk and dairy products,1.585870237,1.460674157
milk 1 %,Peanut butter cake,kochbar,0.2949775112443778,A02LV,Milk and dairy products,0.4677960556667916,0.4308660275708396
milk 1 %,perfect pancakes recipe,bbc,0.3,A02LV,Milk and dairy products,0.4757610711,0.43820224709999994
milk 1 %,Potato casserole with onion crust,kochbar,0.08995502248875561,A02LV,Milk and dairy products,0.14265699283358318,0.13139497664167915
milk 1 %,Potato soup,kochbar,0.24500000000000002,A02LV,Milk and dairy products,0.388538208065,0.357865168465
milk 1 %,Rhubarb pie,kochbar,0.25,A02LV,Milk and dairy products,0.39646755925,0.36516853925
milk 1 %,Ricotta pancakes with caramelized bananas,kochbar,0.14,A02LV,Milk and dairy products,0.22202183318000002,0.20449438198
milk 1 %,school days sprinkle sponge,bbc,0.05,A02LV,Milk and dairy products,0.07929351185,0.07303370785
milk 1 %,spinach ricotta pancake bake,bbc,0.225,A02LV,Milk and dairy products,0.356820803325,0.328651685325
milk 1 %,Strawberry and kiwi cake,alberheijn,0.25,A02LV,Milk and dairy products,0.39646755925,0.36516853925
buttermilk,angel biscuits ii,allrecipes,0.49000000000000005,A02MV,Milk and dairy products,0.7793523289300001,0.71573033693
buttermilk,corn meal supper biscuits,allrecipes,0.21373500749625188,A02MV,Milk and dairy products,0.3399487262572957,0.3121972018959764
buttermilk,White chocolate and cherry cake,alberheijn,0.2,A02MV,Milk and dairy products,0.3181029914,0.2921348314
shortening,angel biscuits ii,allrecipes,0.18384187500000002,A039G,Animal and vegetable fats and oils and primary derivatives thereof,0.6296349463706138,3.2829322289415757
shortening,applesauce cake iii,allrecipes,0.12256125,A039G,Animal and vegetable fats and oils and primary derivatives thereof,0.4197566309137425,2.18862148596105
shortening,baked pancakes with sausages,allrecipes,0.045,A039G,Animal and vegetable fats and oils and primary derivatives thereof,0.15411925377,0.8035816122
garlic,annas scrambled tofu,allrecipes,0.0075,A00GZ,Vegetables and vegetable products,0.0028713260775,0.002881724025
garlic,Baked Tofu with Rosemary,alberheijn,0.005,A00GZ,Vegetables and vegetable products,0.001914217385,0.00192114935
garlic,Bean Stew With Beef,kochbar,0.005,A00GZ,Vegetables and vegetable products,0.001914217385,0.00192114935
garlic,beef curry,bbc,0.005,A00GZ,Vegetables and vegetable products,0.001914217385,0.00192114935
garlic,Beef Filet Mignon With Green Asparagus,kochbar,0.0075,A00GZ,Vegetables and vegetable products,0.0028713260775,0.002881724025
garlic,beef goulash,bbc,0.005,A00GZ,Vegetables and vegetable products,0.001914217385,0.00192114935
garlic,beef stroganoff,bbc,0.0025,A00GZ,Vegetables and vegetable products,9.571086925e-4,9.60574675e-4
garlic,broccoli beef i,allrecipes,0.0025,A00GZ,Vegetables and vegetable products,9.571086925e-4,9.60574675e-4
garlic,cabbage soup,bbc,0.11,A00GZ,Vegetables and vegetable products,0.04211278247,0.042265285699999995
garlic,Carrot Soup,alberheijn,0.005,A00GZ,Vegetables and vegetable products,0.001914217385,0.00192114935
garlic,chicken noodle soup,bbc,0.055,A00GZ,Vegetables and vegetable products,0.021056391235,0.021132642849999998
garlic,cream of tomato gorgonzola soup,allrecipes,0.014992503748125937,A00GZ,Vegetables and vegetable products,0.005739782263868066,0.005760567766116941
garlic,easy broccoli salad,allrecipes,0.0075,A00GZ,Vegetables and vegetable products,0.0028713260775,0.002881724025
garlic,epic summer salad,bbc,0.055,A00GZ,Vegetables and vegetable products,0.021056391235,0.021132642849999998
garlic,french onion soup,bbc,0.01,A00GZ,Vegetables and vegetable products,0.00382843477,0.0038422987
garlic,junked up kale salad,allrecipes,0.005,A00GZ,Vegetables and vegetable products,0.001914217385,0.00192114935
garlic,kellys pressure cooker beef stew,allrecipes,0.005,A00GZ,Vegetables and vegetable products,0.001914217385,0.00192114935
garlic,korean tofu and vegetable soup,allrecipes,0.0125,A00GZ,Vegetables and vegetable products,0.0047855434625,0.004802873375
garlic,lentil salad tahini dressing,bbc,0.055,A00GZ,Vegetables and vegetable products,0.021056391235,0.021132642849999998
garlic,limantro tofu,allrecipes,0.0075,A00GZ,Vegetables and vegetable products,0.0028713260775,0.002881724025
garlic,mapo tofu,bbc,0.0075,A00GZ,Vegetables and vegetable products,0.0028713260775,0.002881724025
garlic,mashed potato rutabaga and parsnip casserole with caramelized onions,allrecipes,0.02,A00GZ,Vegetables and vegetable products,0.00765686954,0.0076845974
garlic,mushroom soup,bbc,0.055,A00GZ,Vegetables and vegetable products,0.021056391235,0.021132642849999998
garlic,"Orzo with turkey, spinach and goat cheese",alberheijn,0.055,A00GZ,Vegetables and vegetable products,0.021056391235,0.021132642849999998
garlic,Oxtail soup,alberheijn,0.005,A00GZ,Vegetables and vegetable products,0.001914217385,0.00192114935
garlic,Potato casserole with onion crust,kochbar,0.11,A00GZ,Vegetables and vegetable products,0.04211278247,0.042265285699999995
garlic,Potato soup,kochbar,0.005,A00GZ,Vegetables and vegetable products,0.001914217385,0.00192114935
garlic,Pulled beef and salsa,alberheijn,0.0075,A00GZ,Vegetables and vegetable products,0.0028713260775,0.002881724025
garlic,Rice with tofu and sunflower seeds,kochbar,0.055,A00GZ,Vegetables and vegetable products,0.021056391235,0.021132642849999998
garlic,rich tomato soup pesto,bbc,0.005,A00GZ,Vegetables and vegetable products,0.001914217385,0.00192114935
garlic,Roasted tomato soup,alberheijn,0.055,A00GZ,Vegetables and vegetable products,0.021056391235,0.021132642849999998
garlic,spinach ricotta pancake bake,bbc,0.0075,A00GZ,Vegetables and vegetable products,0.0028713260775,0.002881724025
garlic,sweet sour tofu,bbc,0.055,A00GZ,Vegetables and vegetable products,0.021056391235,0.021132642849999998
garlic,tofu scramble 0,bbc,0.055,A00GZ,Vegetables and vegetable products,0.021056391235,0.021132642849999998
garlic,Vegetable soup with chicken and rice,alberheijn,0.005,A00GZ,Vegetables and vegetable products,0.001914217385,0.00192114935
garlic,Vegetarian Pie with vegetarian mince,alberheijn,0.005,A00GZ,Vegetables and vegetable products,0.001914217385,0.00192114935
garlic,Veggie Vitamin Cick,kochbar,0.22,A00GZ,Vegetables and vegetable products,0.08422556494,0.08453057139999999
olive black,annas scrambled tofu,allrecipes,0.0042525,A01BR,Fruit and fruit products,0.00525505140342,0.010733763469590001
olive black,greek salad v,allrecipes,0.061250000000000006,A01BR,Fruit and fruit products,0.07569004079000001,0.15460153145500002
olive black,Pasta salad,alberheijn,0.12,A01BR,Fruit and fruit products,0.14829069216,0.30289279632
sauce soy,annas scrambled tofu,allrecipes,0.01724137931034483,A044R,"Seasoning, sauces and condiments",0.027760974275862077,0.05649667282758622
sauce soy,Baked Tofu with Rosemary,alberheijn,0.05172413793103448,A044R,"Seasoning, sauces and condiments",0.0832829228275862,0.16949001848275863
sauce soy,bangers n mash with onion gravy,bbc,0.00575,A044R,"Seasoning, sauces and condiments",0.009258284921,0.018841640388
sauce soy,Beijing Soup,kochbar,0.10344827586206896,A044R,"Seasoning, sauces and condiments",0.1665658456551724,0.33898003696551726
sauce soy,broccoli beef i,allrecipes,0.03448275862068966,A044R,"Seasoning, sauces and condiments",0.055521948551724154,0.11299334565517244
sauce soy,chicken noodle soup,bbc,0.0115,A044R,"Seasoning, sauces and condiments",0.018516569842,0.037683280776
sauce soy,limantro tofu,allrecipes,0.008625,A044R,"Seasoning, sauces and condiments",0.013887427381500003,0.028262460582000003
sauce soy,Noodles with sprouts and green onion,kochbar,0.03448275862068966,A044R,"Seasoning, sauces and condiments",0.055521948551724154,0.11299334565517244
sauce soy,Rice with tofu and sunflower seeds,kochbar,0.05172413793103448,A044R,"Seasoning, sauces and condiments",0.0832829228275862,0.16949001848275863
sauce soy,salt pepper tofu,bbc,0.0115,A044R,"Seasoning, sauces and condiments",0.018516569842,0.037683280776
sauce soy,sweet sour tofu,bbc,0.008620689655172415,A044R,"Seasoning, sauces and condiments",0.013880487137931038,0.02824833641379311
sauce soy,Tofu with orange-ginger beans,alberheijn,0.05172413793103448,A044R,"Seasoning, sauces and condiments",0.0832829228275862,0.16949001848275863
sauce soy,Vegetarian minced tofu,alberheijn,0.03448275862068966,A044R,"Seasoning, sauces and condiments",0.055521948551724154,0.11299334565517244
sauce soy,Veggie Vitamin Cick,kochbar,0.10344827586206896,A044R,"Seasoning, sauces and condiments",0.1665658456551724,0.33898003696551726
oat quick,anzac biscuits with almonds,allrecipes,0.196,A000G,Grains and grain-based products,0.07150524645600001,0.272281220792
oat quick,oat biscuits 0,bbc,0.075,A000G,Grains and grain-based products,0.02736170145,0.10418924265
syrup,anzac biscuits with almonds,allrecipes,0.04197901049475263,A033Z,"Sugar and similar, confectionery and water-based sweet desserts",0.04190671558620691,0.04870183622788606
syrup,ginger biscuits,bbc,0.1,A033Z,"Sugar and similar, confectionery and water-based sweet desserts",0.0998277832,0.1160147313
syrup,Gourmet pancakes,alberheijn,0.08395802098950526,A033Z,"Sugar and similar, confectionery and water-based sweet desserts",0.08381343117241381,0.09740367245577213
syrup,oat biscuits 0,bbc,0.020989505247376316,A033Z,"Sugar and similar, confectionery and water-based sweet desserts",0.020953357793103453,0.02435091811394303
apple,Apple cookies,kochbar,0.28,A01DJ,Fruit and fruit products,0.2079328272,0.10963855420000002
apple,apple kraut tuna sandwich,allrecipes,0.030625000000000003,A01DJ,Fruit and fruit products,0.022742652975,0.011991716865625002
apple,Apple pancake,kochbar,0.42,A01DJ,Fruit and fruit products,0.3118992408,0.1644578313
apple,apple puff pancake,allrecipes,0.28,A01DJ,Fruit and fruit products,0.2079328272,0.10963855420000002
apple,Apple semolina cake,alberheijn,0.28,A01DJ,Fruit and fruit products,0.2079328272,0.10963855420000002
apple,apple yogurt pancakes,allrecipes,0.14,A01DJ,Fruit and fruit products,0.1039664136,0.05481927710000001
apple,Gourmet pancakes,alberheijn,0.07,A01DJ,Fruit and fruit products,0.0519832068,0.027409638550000004
apple,junked up kale salad,allrecipes,0.28,A01DJ,Fruit and fruit products,0.2079328272,0.10963855420000002
apple,Pancakes with apple and bacon,kochbar,0.7,A01DJ,Fruit and fruit products,0.5198320679999999,0.2740963855
apple,ploughmans sandwich,bbc,0.07,A01DJ,Fruit and fruit products,0.0519832068,0.027409638550000004
margarine,Apple cookies,kochbar,0.1,A039D,Animal and vegetable fats and oils and primary derivatives thereof,0.39053152450000006,1.342785406
margarine,Vegan pancakes,alberheijn,0.03,A039D,Animal and vegetable fats and oils and primary derivatives thereof,0.11715945735,0.4028356218
sugar confectioners,Apple cookies,kochbar,0.02,A032J,"Sugar and similar, confectionery and water-based sweet desserts",0.01201568164,0.02320294626
sugar confectioners,Apple semolina cake,alberheijn,0.005247376311844079,A032J,"Sugar and similar, confectionery and water-based sweet desserts",0.003152540160419791,0.006087729528485758
