FoodID,Food,Foodgroup,unit,g
05.403,"Muffin, lemon",Other cakes etc,one,60
05.409,"Muffin, lemon, with frosting",Other cakes etc,one,60
05.268,"Muffin, with chocolate chips, industrially made",Other cakes etc,one,60
05.405,"Muffin, with frosting",Other cakes etc,one,60
05.131,"Pie, apple",Other cakes etc,portion,80
05.091,"Pound cake, Danish",Other cakes etc,slice,45
05.088,"Pound cake, plain, fat reduced",Other cakes etc,slice,45
05.090,"Pound cake, plain, marbled",Other cakes etc,slice,45
05.320,"Pound cake, plain, no icing, industrially made",Other cakes etc,slice,45
05.089,"Pound cake, plain, with apples",Other cakes etc,slice,45
05.319,"Pound cake, plain, with icing, industrially made",Other cakes etc,slice,45
05.112,"Sponge cake, layered, filled with whipped cream and jam",Other cakes etc,portion,95
05.111,"Sponge cake, plain",Other cakes etc,portion,80
05.203,"Swedish almond cake, macaroon tea cake",Other cakes etc,one,55
05.105,"Swiss roll, filling made of margarine",Other cakes etc,slice,25
05.323,"Swiss roll, filling made of margarine jelly, industrially made",Other cakes etc,slice,25
05.104,"Swiss roll, jam filling",Other cakes etc,slice,25
05.115,"Tart shell, no filling",Other cakes etc,one,30
06.555,"Almonds, without peel","Nuts, almonds and seeds",dl,60
06.555,"Almonds, without peel","Nuts, almonds and seeds",handful,20
06.618,"Cashew nuts, salted","Nuts, almonds and seeds",dl,60
06.618,"Cashew nuts, salted","Nuts, almonds and seeds",handful,20
13.095,"Cashew nuts, salted, Den lille nøttefabrikken","Nuts, almonds and seeds",dl,60
13.095,"Cashew nuts, salted, Den lille nøttefabrikken","Nuts, almonds and seeds",handful,20
13.094,"Cashew nuts, salted, Eldorado","Nuts, almonds and seeds",dl,60
13.094,"Cashew nuts, salted, Eldorado","Nuts, almonds and seeds",handful,20
13.093,"Cashew nuts, salted, Rema 1000","Nuts, almonds and seeds",dl,60
13.093,"Cashew nuts, salted, Rema 1000","Nuts, almonds and seeds",handful,20
06.553,Hazelnuts,"Nuts, almonds and seeds",dl,60
06.553,Hazelnuts,"Nuts, almonds and seeds",handful,20
05.012,"Linseeds, flax seeds, crushed","Nuts, almonds and seeds",dl,60
05.012,"Linseeds, flax seeds, crushed","Nuts, almonds and seeds",tbsp,8
06.617,"Macadamia nuts, raw","Nuts, almonds and seeds",dl,60
06.617,"Macadamia nuts, raw","Nuts, almonds and seeds",handful,20
06.557,"Peanuts, raw","Nuts, almonds and seeds",dl,60
06.557,"Peanuts, raw","Nuts, almonds and seeds",handful,20
06.558,"Peanuts, roasted, salted","Nuts, almonds and seeds",dl,60
06.558,"Peanuts, roasted, salted","Nuts, almonds and seeds",handful,20
13.089,"Peanuts, roasted, salted, Eldorado","Nuts, almonds and seeds",dl,60
13.089,"Peanuts, roasted, salted, Eldorado","Nuts, almonds and seeds",handful,20
13.087,"Peanuts, roasted, salted, Maarud","Nuts, almonds and seeds",dl,60
13.087,"Peanuts, roasted, salted, Maarud","Nuts, almonds and seeds",handful,20
13.088,"Peanuts, roasted, salted, Polly","Nuts, almonds and seeds",dl,60
13.088,"Peanuts, roasted, salted, Polly","Nuts, almonds and seeds",handful,20
06.594,"Pistachio nuts, roasted, with salt","Nuts, almonds and seeds",dl,50
06.594,"Pistachio nuts, roasted, with salt","Nuts, almonds and seeds",one,0.5
05.458,"Quinoa, black, boiled","Nuts, almonds and seeds",portion,185
06.665,"Quinoa, black, uncooked","Nuts, almonds and seeds",dl,70
06.665,"Quinoa, black, uncooked","Nuts, almonds and seeds",ms,11
06.665,"Quinoa, black, uncooked","Nuts, almonds and seeds",tbsp,11
06.665,"Quinoa, black, uncooked","Nuts, almonds and seeds",portion,75
05.457,"Quinoa, red, boiled","Nuts, almonds and seeds",portion,185
06.664,"Quinoa, red, uncooked","Nuts, almonds and seeds",dl,70
06.664,"Quinoa, red, uncooked","Nuts, almonds and seeds",ms,11
06.664,"Quinoa, red, uncooked","Nuts, almonds and seeds",tbsp,11
06.664,"Quinoa, red, uncooked","Nuts, almonds and seeds",portion,75
05.456,"Quinoa, white, boiled","Nuts, almonds and seeds",portion,185
06.663,"Quinoa, white, uncooked","Nuts, almonds and seeds",dl,70
06.663,"Quinoa, white, uncooked","Nuts, almonds and seeds",ms,11
06.663,"Quinoa, white, uncooked","Nuts, almonds and seeds",tbsp,11
06.663,"Quinoa, white, uncooked","Nuts, almonds and seeds",portion,75
05.030,"Sesame seeds, with shell","Nuts, almonds and seeds",dl,60
05.030,"Sesame seeds, with shell","Nuts, almonds and seeds",tbsp,9
05.147,"Sesame seeds, without shell","Nuts, almonds and seeds",dl,60
05.147,"Sesame seeds, without shell","Nuts, almonds and seeds",tbsp,9
05.170,"Squash seeds, pumpkin seeds","Nuts, almonds and seeds",dl,60
05.170,"Squash seeds, pumpkin seeds","Nuts, almonds and seeds",tbsp,9
06.738,"French fries, fast food restaurant",Potatoes,dl,45
06.738,"French fries, fast food restaurant",Potatoes,portion,135
08.021,"Potato salad, with fat reduced mayonnaise (40 % fat)",Potatoes,dl,100
08.021,"Potato salad, with fat reduced mayonnaise (40 % fat)",Potatoes,tbsp,19
08.203,"Potato salad, with low-fat sour cream",Potatoes,dl,100
08.203,"Potato salad, with low-fat sour cream",Potatoes,tbsp,19
08.012,"Potato salad, with mayonnaise",Potatoes,dl,100
08.012,"Potato salad, with mayonnaise",Potatoes,tbsp,19
08.204,"Potato salad, with sour cream",Potatoes,dl,100
08.204,"Potato salad, with sour cream",Potatoes,tbsp,19
06.003,"Potatoes, autumn, raw",Potatoes,dl,60
06.003,"Potatoes, autumn, raw",Potatoes,brutto,35
06.003,"Potatoes, autumn, raw",Potatoes,brutto,65
06.003,"Potatoes, autumn, raw",Potatoes,brutto,120
06.003,"Potatoes, autumn, raw",Potatoes,netto,30
06.003,"Potatoes, autumn, raw",Potatoes,netto,55
06.003,"Potatoes, autumn, raw",Potatoes,netto,100
06.003,"Potatoes, autumn, raw",Potatoes,portion,170
06.001,"Potatoes, early, raw",Potatoes,dl,60
06.001,"Potatoes, early, raw",Potatoes,brutto,35
06.001,"Potatoes, early, raw",Potatoes,brutto,65
06.001,"Potatoes, early, raw",Potatoes,brutto,120
06.001,"Potatoes, early, raw",Potatoes,netto,30
06.001,"Potatoes, early, raw",Potatoes,netto,55
06.001,"Potatoes, early, raw",Potatoes,netto,100
06.001,"Potatoes, early, raw",Potatoes,portion,170
06.008,"Potatoes, mashed, prepared from powder with milk",Potatoes,dl,100
06.008,"Potatoes, mashed, prepared from powder with milk",Potatoes,portion,200
06.739,"Potatoes, spring, from Cyprus, raw",Potatoes,dl,60
06.739,"Potatoes, spring, from Cyprus, raw",Potatoes,brutto,35
06.739,"Potatoes, spring, from Cyprus, raw",Potatoes,brutto,65
06.739,"Potatoes, spring, from Cyprus, raw",Potatoes,brutto,120
06.739,"Potatoes, spring, from Cyprus, raw",Potatoes,netto,30
06.739,"Potatoes, spring, from Cyprus, raw",Potatoes,netto,55
06.739,"Potatoes, spring, from Cyprus, raw",Potatoes,netto,100
06.739,"Potatoes, spring, from Cyprus, raw",Potatoes,portion,170
06.096,"Potatoes, storage, boiled with skin",Potatoes,brutto,35
06.096,"Potatoes, storage, boiled with skin",Potatoes,brutto,65
06.096,"Potatoes, storage, boiled with skin",Potatoes,brutto,120
06.096,"Potatoes, storage, boiled with skin",Potatoes,netto,30
06.096,"Potatoes, storage, boiled with skin",Potatoes,netto,55
06.096,"Potatoes, storage, boiled with skin",Potatoes,netto,100
06.096,"Potatoes, storage, boiled with skin",Potatoes,portion,170
06.095,"Potatoes, storage, boiled without skin in salted water",Potatoes,brutto,35
06.095,"Potatoes, storage, boiled without skin in salted water",Potatoes,brutto,65
06.095,"Potatoes, storage, boiled without skin in salted water",Potatoes,brutto,120
06.095,"Potatoes, storage, boiled without skin in salted water",Potatoes,netto,30
06.095,"Potatoes, storage, boiled without skin in salted water",Potatoes,netto,55
06.095,"Potatoes, storage, boiled without skin in salted water",Potatoes,netto,100
06.095,"Potatoes, storage, boiled without skin in salted water",Potatoes,portion,170
06.004,"Potatoes, storage, raw",Potatoes,dl,60
06.004,"Potatoes, storage, raw",Potatoes,brutto,35
06.004,"Potatoes, storage, raw",Potatoes,brutto,65
06.004,"Potatoes, storage, raw",Potatoes,brutto,120
06.004,"Potatoes, storage, raw",Potatoes,netto,30
06.004,"Potatoes, storage, raw",Potatoes,netto,55
06.004,"Potatoes, storage, raw",Potatoes,netto,100
06.004,"Potatoes, storage, raw",Potatoes,portion,170
06.114,"Alfalfa seeds, sprouted, raw","Vegetables, raw and frozen",dl,20
06.040,"Cabbage, Chinese, Norwegian, raw","Vegetables, raw and frozen",dl,30
06.040,"Cabbage, Chinese, Norwegian, raw","Vegetables, raw and frozen",brutto,800
06.040,"Cabbage, Chinese, Norwegian, raw","Vegetables, raw and frozen",netto,735
06.749,"Carrot, baby, imported, raw","Vegetables, raw and frozen",netto,4
06.749,"Carrot, baby, imported, raw","Vegetables, raw and frozen",netto,10
06.068,"Celery stalk or stem, Norwegian, raw","Vegetables, raw and frozen",dl,50
06.068,"Celery stalk or stem, Norwegian, raw","Vegetables, raw and frozen",brutto,500
06.068,"Celery stalk or stem, Norwegian, raw","Vegetables, raw and frozen",netto,380
06.068,"Celery stalk or stem, Norwegian, raw","Vegetables, raw and frozen",stalk,33
06.059,"Lettuce, Iceberg, Norwegian, raw","Vegetables, raw and frozen",dl,25
06.059,"Lettuce, Iceberg, Norwegian, raw","Vegetables, raw and frozen",brutto,510
06.059,"Lettuce, Iceberg, Norwegian, raw","Vegetables, raw and frozen",netto,470
06.059,"Lettuce, Iceberg, Norwegian, raw","Vegetables, raw and frozen",leaf,40
06.097,"Lettuce, Rapid, Norwegian","Vegetables, raw and frozen",dl,10
06.042,"Onion, Norwegian, raw","Vegetables, raw and frozen",dl,55
06.042,"Onion, Norwegian, raw","Vegetables, raw and frozen",brutto,170
06.042,"Onion, Norwegian, raw","Vegetables, raw and frozen",netto,160
06.146,"Pepper, chili, green, raw","Vegetables, raw and frozen",brutto,10
06.146,"Pepper, chili, green, raw","Vegetables, raw and frozen",netto,7
06.115,"Pepper, chili, red, raw","Vegetables, raw and frozen",brutto,10
06.115,"Pepper, chili, red, raw","Vegetables, raw and frozen",netto,7
06.138,Romaine lettuce,"Vegetables, raw and frozen",dl,30
06.100,"Salad, rocket, raw","Vegetables, raw and frozen",dl,11
06.064,"Spinach, raw","Vegetables, raw and frozen",dl,12
06.047,"Sweet pepper, green, raw","Vegetables, raw and frozen",dl,55
06.047,"Sweet pepper, green, raw","Vegetables, raw and frozen",brutto,170
06.047,"Sweet pepper, green, raw","Vegetables, raw and frozen",netto,145
06.047,"Sweet pepper, green, raw","Vegetables, raw and frozen",slice,10
06.048,"Sweet pepper, red, raw","Vegetables, raw and frozen",dl,55
06.048,"Sweet pepper, red, raw","Vegetables, raw and frozen",brutto,170
06.048,"Sweet pepper, red, raw","Vegetables, raw and frozen",netto,145
06.048,"Sweet pepper, red, raw","Vegetables, raw and frozen",slice,10
06.088,"Sweet pepper, yellow/orange, raw","Vegetables, raw and frozen",dl,55
06.088,"Sweet pepper, yellow/orange, raw","Vegetables, raw and frozen",brutto,170
06.088,"Sweet pepper, yellow/orange, raw","Vegetables, raw and frozen",netto,145
06.088,"Sweet pepper, yellow/orange, raw","Vegetables, raw and frozen",slice,10
06.752,"Tomato, small, cherry, imported, raw","Vegetables, raw and frozen",dl,65
06.752,"Tomato, small, cherry, imported, raw","Vegetables, raw and frozen",netto,15
06.014,"Asparagus, canned, drained",Vegetable products,one,10
06.077,"Beetroot, pickled",Vegetable products,dl,70
06.077,"Beetroot, pickled",Vegetable products,slice,12
06.741,"Beans, green, French, frozen",Legumes,one,3
06.098,"Beans, green, French, raw",Legumes,one,3
06.089,"Beans, mung, uncooked",Legumes,dl,80
06.133,"Beans, red (kidney), canned",Legumes,dl,90
06.133,"Beans, red (kidney), canned",Legumes,tbsp,18
06.090,"Beans, red (kidney), uncooked",Legumes,dl,80
06.083,"Beans, soya, uncooked",Legumes,dl,80
06.084,"Beans, white, uncooked",Legumes,dl,80
06.104,"Lentils, green and brown, uncooked",Legumes,dl,85
06.104,"Lentils, green and brown, uncooked",Legumes,portion,85
06.130,"Lentils, green, canned",Legumes,dl,100
06.130,"Lentils, green, canned",Legumes,tbsp,18
06.131,"Lentils, red, canned",Legumes,dl,100
06.131,"Lentils, red, canned",Legumes,tbsp,18
06.184,"Lentils, red/pink, uncooked",Legumes,dl,85
06.184,"Lentils, red/pink, uncooked",Legumes,portion,85
06.128,"Peas, chick peas, canned",Legumes,dl,75
06.128,"Peas, chick peas, canned",Legumes,tbsp,19
06.091,"Peas, chick peas, uncooked",Legumes,dl,80
06.028,"Peas, green, canned, drained",Legumes,dl,70
06.028,"Peas, green, canned, drained",Legumes,tbsp,19
06.031,"Peas, sugar-snap, Norwegian, raw",Legumes,one,3.5
06.029,"Peas, yellow, uncooked",Legumes,dl,80
06.620,"Apple, Granny Smith, Golden Delicious, raw","Fruit and berries, raw/fresh",brutto,100
06.620,"Apple, Granny Smith, Golden Delicious, raw","Fruit and berries, raw/fresh",brutto,140
06.620,"Apple, Granny Smith, Golden Delicious, raw","Fruit and berries, raw/fresh",brutto,180
06.620,"Apple, Granny Smith, Golden Delicious, raw","Fruit and berries, raw/fresh",netto,90
06.620,"Apple, Granny Smith, Golden Delicious, raw","Fruit and berries, raw/fresh",netto,125
06.620,"Apple, Granny Smith, Golden Delicious, raw","Fruit and berries, raw/fresh",netto,165
06.620,"Apple, Granny Smith, Golden Delicious, raw","Fruit and berries, raw/fresh",dl,50
06.621,"Apple, Ingrid Marie, raw","Fruit and berries, raw/fresh",brutto,100
06.621,"Apple, Ingrid Marie, raw","Fruit and berries, raw/fresh",brutto,140
06.621,"Apple, Ingrid Marie, raw","Fruit and berries, raw/fresh",brutto,180
06.621,"Apple, Ingrid Marie, raw","Fruit and berries, raw/fresh",netto,90
06.621,"Apple, Ingrid Marie, raw","Fruit and berries, raw/fresh",netto,125
06.621,"Apple, Ingrid Marie, raw","Fruit and berries, raw/fresh",netto,165
06.621,"Apple, Ingrid Marie, raw","Fruit and berries, raw/fresh",dl,50
06.622,"Apple, Rød Aroma, raw","Fruit and berries, raw/fresh",brutto,100
06.622,"Apple, Rød Aroma, raw","Fruit and berries, raw/fresh",brutto,140
06.622,"Apple, Rød Aroma, raw","Fruit and berries, raw/fresh",brutto,180
06.622,"Apple, Rød Aroma, raw","Fruit and berries, raw/fresh",netto,90
06.622,"Apple, Rød Aroma, raw","Fruit and berries, raw/fresh",netto,125
06.622,"Apple, Rød Aroma, raw","Fruit and berries, raw/fresh",netto,165
06.622,"Apple, Rød Aroma, raw","Fruit and berries, raw/fresh",dl,50
06.768,"Carambola, raw","Fruit and berries, raw/fresh",brutto,90
06.768,"Carambola, raw","Fruit and berries, raw/fresh",netto,85
06.755,"Grapes, blue, raw","Fruit and berries, raw/fresh",brutto,6
06.755,"Grapes, blue, raw","Fruit and berries, raw/fresh",netto,6
06.755,"Grapes, blue, raw","Fruit and berries, raw/fresh",dl,70
06.756,"Grapes, green, raw","Fruit and berries, raw/fresh",brutto,6
06.756,"Grapes, green, raw","Fruit and berries, raw/fresh",netto,6
06.756,"Grapes, green, raw","Fruit and berries, raw/fresh",dl,70
06.528,"Grapes, unspecified, raw","Fruit and berries, raw/fresh",brutto,6
06.528,"Grapes, unspecified, raw","Fruit and berries, raw/fresh",netto,6
06.528,"Grapes, unspecified, raw","Fruit and berries, raw/fresh",dl,70
06.531,"Apples, dried",Fruit and berry products,dl,25
06.531,"Apples, dried",Fruit and berry products,ring,5
06.522,"Apricots, canned, in syrup",Fruit and berry products,dl,105
06.522,"Apricots, canned, in syrup",Fruit and berry products,one,40
06.536,"Fruit cocktail, canned, in natural juice",Fruit and berry products,dl,110
06.537,"Fruit cocktail, canned, in syrup",Fruit and berry products,dl,110
06.762,"Jam, 40 % berries, 40 % sugar",Fruit and berry products,dl,115
06.762,"Jam, 40 % berries, 40 % sugar",Fruit and berry products,portion,20
06.762,"Jam, 40 % berries, 40 % sugar",Fruit and berry products,tbsp,16
06.591,"Jam, 45 % berries, 25 % sugar",Fruit and berry products,dl,115
06.591,"Jam, 45 % berries, 25 % sugar",Fruit and berry products,portion,20
06.591,"Jam, 45 % berries, 25 % sugar",Fruit and berry products,tbsp,16
06.763,"Jam, 60 % berries, 30 % sugar",Fruit and berry products,dl,115
06.763,"Jam, 60 % berries, 30 % sugar",Fruit and berry products,portion,20
06.763,"Jam, 60 % berries, 30 % sugar",Fruit and berry products,tbsp,16
06.761,"Jam, without sugar, 60 % berries",Fruit and berry products,dl,115
06.761,"Jam, without sugar, 60 % berries",Fruit and berry products,portion,20
06.761,"Jam, without sugar, 60 % berries",Fruit and berry products,tbsp,16
06.533,"Peaches, canned, in natural juice",Fruit and berry products,dl,105
06.533,"Peaches, canned, in natural juice",Fruit and berry products,one,90
06.534,"Peaches, canned, in syrup",Fruit and berry products,dl,105
06.534,"Peaches, canned, in syrup",Fruit and berry products,one,90
06.608,"Pears, canned, in natural juice",Fruit and berry products,dl,105
06.608,"Pears, canned, in natural juice",Fruit and berry products,one,90
06.548,"Pears, canned, in syrup",Fruit and berry products,dl,105
06.548,"Pears, canned, in syrup",Fruit and berry products,one,90
06.518,"Pineapple, canned, in natural juice",Fruit and berry products,dl,105
06.518,"Pineapple, canned, in natural juice",Fruit and berry products,ring,40
06.519,"Pineapple, canned, in syrup",Fruit and berry products,dl,105
06.519,"Pineapple, canned, in syrup",Fruit and berry products,ring,40
06.545,"Plums, canned, in syrup",Fruit and berry products,dl,120
06.545,"Plums, canned, in syrup",Fruit and berry products,one,15
09.003,Honey,"Sugar, honey and sweet spreads",dl,140
09.003,Honey,"Sugar, honey and sweet spreads",ms,22
09.003,Honey,"Sugar, honey and sweet spreads",tbsp,22
09.003,Honey,"Sugar, honey and sweet spreads",tsp,11
09.003,Honey,"Sugar, honey and sweet spreads",for a slice of bread,15
09.001,"Sugar, brown","Sugar, honey and sweet spreads",dl,70
